Device,id,title,submission_time,rating,review_text
Motorola Moto Z Droid,168048553,Terrible phone.    Nothing works right,2017-08-05T22:47:33.000+00:00,1,I have had this phone since December.   1)The upgrades mess it up every time...  2) the charger doesn't work to charge it.   I have to use my car charger.  3) the battery has to be changed a couple t times a day.  4)  People call and it won't let me answer them sometimes.   Just this weekend I have had to turn it off and on 3 or 4 times.  This usually helps receiving calls. 5)  It drops calls daily.  6) There are dead spots on the screen.   7) this has been the worst phone I have ever had and I have had cell phones for 20+ years.  I can't wait for my agreement time to be up so I can get something else.   And I can assure you it will never be a Moto again!!!!!
Motorola Moto Z Droid,166714049,"Good phone, average battery, get force droid for better battery life",2017-07-22T19:12:15.000+00:00,4,"Good phone, average battery, get force droid for better battery life. Fast charging but have to charge twice per day with usage......................."
Motorola Moto Z Droid,166702855,Absolutely terrible battery life,2017-07-22T09:20:19.000+00:00,1,I've had this phone for 6 months now.  The battery life is the worst of any phone I've had.  I have to charge the phone a couple times a day to avoid a dead battery.  I've gone back to Verizon and let them know of this issue and their advice is to purchase the battery mod.  Very disappointed and completely dissatisfied with this phone.
Motorola Moto Z Droid,166658369,Frozen,2017-07-21T05:16:42.000+00:00,2,I have had my phone for three months and it doesn't hold up to the same standards Motorola once had. My phone freezes all the time and I have to wait for it to reset itself. This is a weekly issue
Motorola Moto Z Droid,166172375,Poor design on the external speaker,2017-07-11T18:00:51.000+00:00,1,This is the worst phone I've ever owned. I'm on my 4th replacement since Nov 2016. The idea of having one speaker is a terrible design. And Motorola is no help to me at trying to  resolving  this issue.
Motorola Moto Z Droid,165453903,Heavy!,2017-07-04T12:59:04.000+00:00,3,This phone is very heavy and difficult to text from.  The extra battery pack is necessary and it's a nice feature.  This is my 4th smartphone; but I find myself coming up with reasons not to use it.
Motorola Moto Z Droid,163324743,Good phone but not what I expected. Disappointed.,2017-06-07T12:07:16.000+00:00,3,"I was a Samsung user until the Note 7 problem. I decided to switch to Verizon from Sprint to get better service. Verizon service is great! Good android phone but doesn't even compare to Samsung. My favorite parts of this phone is durable screen, and battery life. worst is the camera. Can't wait to move back to another phone just not sure which direction I want to go. Never liked the iPhone have one for work and don't like the curved screen on the Samsung. Waiting to go to the new Note 8, Pixel 2 or if Verizon gets it the Nokia 9."
Motorola Moto Z Droid,163103962,Still the best phone ever!,2017-06-05T19:41:05.000+00:00,5,"After using this phone for several months, I am still thrilled with it.  The call quality is amazing, excellent speaker phone, the camera is everything that I need, the quick charge is so fast, battery life is adequate.  So many things to love!  I have two Moto mods...the battery pack 
which I rarely have to use And the JBL speaker which is wonderful.  This is by far the best phone I have ever had, and I've had a LOT of phones!"
Motorola Moto Z Droid,162773217,Great phone,2017-05-30T12:04:02.000+00:00,4,"I do not want to write in this space. ..........................,...................................."
Motorola Moto Z Droid,162729609,"Poor battery life, charging issues.",2017-05-29T14:44:39.000+00:00,1,"I got this phone for my mother in January and she has had nothing but problems since shortly after getting it. The biggest issue is the battery life, it drops quickly even when not in use. Now the phone has a charging issue and will not charge. I took it to Verizon and they had a replacement phone sent out and guess what.... it has the SAME problem. She is only 5 months into having the phone so trading it in is not an option at this point unless this one is paid in full so we are stuck getting asking for replacement phones that are not even new, they are certified ""like"" new.... My mom's last phone was a Motorola and she had no issues with it, this Motorola.... not worth the price."
Motorola Moto Z Droid,162464840,Poor call performance,2017-05-26T06:00:42.000+00:00,2,"I just got 2 of these phones I have to stand in the middle of the road and calls still cut out every other word, called in they got it to improve but now 2 a day it needs to update and I don't have phone coverage again. Not worth owning if you can't talk on it."
Motorola Moto Z Droid,162408579,Best phone I have owned!,2017-05-24T21:45:58.000+00:00,5,Great Android phone. Just switched to it from Samsung S7. Android OS works fine. Very little built in apps that hog memory. Battery life is SUPER. I needed 2 full charges a day on my Samsung S7. Now I plug in my Moto at night with more than 60% charge left. Fast charge feature can recharge phone from 60% to full in less than 1/2 hour. Screen is sharp and clear. Photos are great. Can add micro SD card configured as main memory. That means you don't have to manage memory between built in memory and extra micro SD. Really recommend this phone.
Motorola Moto Z Droid,162298775,Disappointing,2017-05-23T18:55:24.000+00:00,2,"We have been a family of Motorola phone fans, but this one missed the mark. Battery life is horrible and that is even with the Kate Spade battery mod. The mod only ads maybe two hours to the life of the phone. With minimal use my phone lasts about 8 hours with the battery mod. My husband got the Force because he has damaged many phone screens in the past and he is having much more luck. I know that phone has a better battery but I would expect the one on mine to at least make it through the day. It also shuts off between 10-20%, too. Definitely will consider a different brand after this experience."
